Country,state,district,taluka,village
India,Madhya Pradesh,Jabalpur,Ranjhi,
India,Madhya Pradesh,Jabalpur,Shahpura,
India,Madhya Pradesh,Jabalpur,Sihora,
India,Madhya Pradesh,Jhabua,Jhabua,
India,Madhya Pradesh,Jhabua,Meghnagar,
India,Madhya Pradesh,Jhabua,Petlawad,
India,Madhya Pradesh,Jhabua,Rama,
India,Madhya Pradesh,Jhabua,Ranapur,
India,Madhya Pradesh,Jhabua,Thandla,
India,Madhya Pradesh,Katni,Badwara,
India,Madhya Pradesh,Katni,Bahoriband,
India,Madhya Pradesh,Katni,Barhi,
India,Madhya Pradesh,Katni,Dhimarkheda,
India,Madhya Pradesh,Katni,Katni Nagar,
India,Madhya Pradesh,Katni,Murwara Or Katni,
India,Madhya Pradesh,Katni,Rithi,
India,Madhya Pradesh,Katni,Sleemnbad,
India,Madhya Pradesh,Katni,Vijayraghavgarh,
India,Madhya Pradesh,Khargone,Barwaha,
India,Madhya Pradesh,Khargone,Bhagwanpura,
India,Madhya Pradesh,Khargone,Bhikangaon,
India,Madhya Pradesh,Khargone,Gogaon,
India,Madhya Pradesh,Khargone,Jhiranya,
India,Madhya Pradesh,Khargone,Kasrawad,
India,Madhya Pradesh,Khargone,Khargone Nagar,
India,Madhya Pradesh,Khargone,Khargone,
India,Madhya Pradesh,Khargone,Maheshwar,
India,Madhya Pradesh,Khargone,Sanawad,
India,Madhya Pradesh,Khargone,Segaon,
India,Madhya Pradesh,Mandla,Bichhiya,
India,Madhya Pradesh,Mandla,Ghughari,
India,Madhya Pradesh,Mandla,Mandla,
India,Madhya Pradesh,Mandla,Nainpur,
India,Madhya Pradesh,Mandla,Narayanganj,
India,Madhya Pradesh,Mandla,Niwas,
India,Madhya Pradesh,Mandsaur,Bhanpura,
India,Madhya Pradesh,Mandsaur,Daloda,
India,Madhya Pradesh,Mandsaur,Garoth,
India,Madhya Pradesh,Mandsaur,Malhargarh,
India,Madhya Pradesh,Mandsaur,Mandsaur Nagar,
India,Madhya Pradesh,Mandsaur,Mandsaur,
India,Madhya Pradesh,Mandsaur,Shamgarh,
India,Madhya Pradesh,Mandsaur,Sitamau,
India,Madhya Pradesh,Mandsaur,Suwasara,
India,Madhya Pradesh,Morena,Ambah,
India,Madhya Pradesh,Morena,Bamor,
India,Madhya Pradesh,Morena,Joura,
India,Madhya Pradesh,Morena,Kailaras,
India,Madhya Pradesh,Morena,Morena Nagar,
India,Madhya Pradesh,Morena,Morena,
India,Madhya Pradesh,Morena,Porsa,
India,Madhya Pradesh,Morena,Sabalgarh,
India,Madhya Pradesh,Narsinghpur,Gadarwara,
India,Madhya Pradesh,Narsinghpur,Gotegaon,
India,Madhya Pradesh,Narsinghpur,Kareli,
India,Madhya Pradesh,Narsinghpur,Narsimhapur,
India,Madhya Pradesh,Narsinghpur,Saikheda,
India,Madhya Pradesh,Narsinghpur,Tendukheda,
India,Madhya Pradesh,Neemuch,Jawad,
India,Madhya Pradesh,Neemuch,Jiran,
India,Madhya Pradesh,Neemuch,Manasa,
India,Madhya Pradesh,Neemuch,Neemuch Nagar,
India,Madhya Pradesh,Neemuch,Neemuch,
India,Madhya Pradesh,Neemuch,Rampura,
India,Madhya Pradesh,Neemuch,Singoli,
India,Madhya Pradesh,Niwari,Niwari,
India,Madhya Pradesh,Niwari,Orchha,
India,Madhya Pradesh,Niwari,Prithvipur,
India,Madhya Pradesh,Panna,Ajaigarh,
India,Madhya Pradesh,Panna,Amanganj,
India,Madhya Pradesh,Panna,Devendranagar,
India,Madhya Pradesh,Panna,Gunnor,
India,Madhya Pradesh,Panna,Panna,
India,Madhya Pradesh,Panna,Pawai,
India,Madhya Pradesh,Panna,Raipura,
India,Madhya Pradesh,Panna,Shahnagar,
India,Madhya Pradesh,Panna,Simariya,
India,Madhya Pradesh,Raisen,Badi,
India,Madhya Pradesh,Raisen,Baraily,
India,Madhya Pradesh,Raisen,Begamganj,
India,Madhya Pradesh,Raisen,Deori,
India,Madhya Pradesh,Raisen,Gairatganj,
India,Madhya Pradesh,Raisen,Goharganj,
India,Madhya Pradesh,Raisen,Raisen,
India,Madhya Pradesh,Raisen,Silwani,
India,Madhya Pradesh,Raisen,Sultanpur,
India,Madhya Pradesh,Raisen,Udaipura,
India,Madhya Pradesh,Rajgarh,Biaora,
India,Madhya Pradesh,Rajgarh,Jirapur,
India,Madhya Pradesh,Rajgarh,Khilchipur,
India,Madhya Pradesh,Rajgarh,Khujner,
India,Madhya Pradesh,Rajgarh,Narsinghgarh,
India,Madhya Pradesh,Rajgarh,Pachore,
India,Madhya Pradesh,Rajgarh,Rajgarh,
India,Madhya Pradesh,Rajgarh,Sarangpur,
India,Madhya Pradesh,Rajgarh,Suthaliya,
India,Madhya Pradesh,Ratlam,Alot,
India,Madhya Pradesh,Ratlam,Bajna,
India,Madhya Pradesh,Ratlam,Jaora,
India,Madhya Pradesh,Ratlam,Piploda,
India,Madhya Pradesh,Ratlam,Ratlam Nagar,
India,Madhya Pradesh,Ratlam,Ratlam,
India,Madhya Pradesh,Ratlam,Rawti,
India,Madhya Pradesh,Ratlam,Sailana,
India,Madhya Pradesh,Ratlam,Tal,
India,Madhya Pradesh,Rewa,Gurh,
India,Madhya Pradesh,Rewa,Hanumana,
India,Madhya Pradesh,Rewa,Huzur Nagar,
India,Madhya Pradesh,Rewa,Huzur,
India,Madhya Pradesh,Rewa,Jawa,
India,Madhya Pradesh,Rewa,Mangawan,
India,Madhya Pradesh,Rewa,Mauganj,
India,Madhya Pradesh,Rewa,Naigarhi,
India,Madhya Pradesh,Rewa,Raipur - Karchuliyan,
India,Madhya Pradesh,Rewa,Semaria,
India,Madhya Pradesh,Rewa,Sirmour,
India,Madhya Pradesh,Rewa,Teonthar,
India,Madhya Pradesh,Sagar,Banda,
India,Madhya Pradesh,Sagar,Bina,
India,Madhya Pradesh,Sagar,Deori,
India,Madhya Pradesh,Sagar,Garhakota,
India,Madhya Pradesh,Sagar,Jaisinagar,
India,Madhya Pradesh,Sagar,Kesli,
India,Madhya Pradesh,Sagar,Khurai,
India,Madhya Pradesh,Sagar,Malthon,
India,Madhya Pradesh,Sagar,Rahatgarh,
India,Madhya Pradesh,Sagar,Rehli,
India,Madhya Pradesh,Sagar,Sagar Nagar,
India,Madhya Pradesh,Sagar,Sagar,
India,Madhya Pradesh,Sagar,Shahgarh,
India,Madhya Pradesh,Satna,Amarpatan,
India,Madhya Pradesh,Satna,Birsinghpur,
India,Madhya Pradesh,Satna,Kotar,
India,Madhya Pradesh,Satna,Kothi,
India,Madhya Pradesh,Satna,Maihar,
India,Madhya Pradesh,Satna,Majhgawan,
India,Madhya Pradesh,Satna,Nagod,
India,Madhya Pradesh,Satna,Raghurajnagar Nagareey,
India,Madhya Pradesh,Satna,Ramnagar,
India,Madhya Pradesh,Satna,Rampur Baghelan,
India,Madhya Pradesh,Satna,Unchahara,
India,Madhya Pradesh,Sehore,Ashta,
India,Madhya Pradesh,Sehore,Budni,
India,Madhya Pradesh,Sehore,Ichhawar,
India,Madhya Pradesh,Sehore,Jawar,
India,Madhya Pradesh,Sehore,Nasrullaganj,
India,Madhya Pradesh,Sehore,Rehti,
India,Madhya Pradesh,Sehore,Sehore Nagar,
India,Madhya Pradesh,Sehore,Sehore,
India,Madhya Pradesh,Sehore,Shyampur,
India,Madhya Pradesh,Seoni,Barghat,
India,Madhya Pradesh,Seoni,Chhapara,
India,Madhya Pradesh,Seoni,Dhanora,
India,Madhya Pradesh,Seoni,Ghansaur,
India,Madhya Pradesh,Seoni,Keolari,
India,Madhya Pradesh,Seoni,Kurai,
India,Madhya Pradesh,Seoni,Lakhnadon,
India,Madhya Pradesh,Seoni,Seoni Nagar,
India,Madhya Pradesh,Seoni,Seoni,
India,Madhya Pradesh,Shahdol,Beohari,
India,Madhya Pradesh,Shahdol,Budar,
India,Madhya Pradesh,Shahdol,Gohparu,
India,Madhya Pradesh,Shahdol,Jaisinghnagar,
India,Madhya Pradesh,Shahdol,Jaitpur,
India,Madhya Pradesh,Shahdol,Sohagpur,
India,Madhya Pradesh,Shajapur,Awantipur Badodiya,
India,Madhya Pradesh,Shajapur,Gulana,
India,Madhya Pradesh,Shajapur,Kalapipal,
India,Madhya Pradesh,Shajapur,Moman Badodiya,
India,Madhya Pradesh,Shajapur,Polaykala,
India,Madhya Pradesh,Shajapur,Shajapur,
India,Madhya Pradesh,Shajapur,Shujalpur,
India,Madhya Pradesh,Sheopur,Badoda,
India,Madhya Pradesh,Sheopur,Beerpur,
India,Madhya Pradesh,Sheopur,Karahal,
India,Madhya Pradesh,Sheopur,Sheopur,
India,Madhya Pradesh,Sheopur,Vijaypur,
India,Madhya Pradesh,Shivpuri,Badarwas,
India,Madhya Pradesh,Shivpuri,Bairad,
India,Madhya Pradesh,Shivpuri,Karera,
India,Madhya Pradesh,Shivpuri,Khaniyadhana,
India,Madhya Pradesh,Shivpuri,Kolaras,
India,Madhya Pradesh,Shivpuri,Narwar,
India,Madhya Pradesh,Shivpuri,Pichhore,
India,Madhya Pradesh,Shivpuri,Pohri,
India,Madhya Pradesh,Shivpuri,Rannod,
India,Madhya Pradesh,Shivpuri,Shivpuri Nagar,
India,Madhya Pradesh,Shivpuri,Shivpuri,
India,Madhya Pradesh,Sidhi,Bahari,
India,Madhya Pradesh,Sidhi,Churhat,
India,Madhya Pradesh,Sidhi,Gopadbanas,
India,Madhya Pradesh,Sidhi,Kusmi,
India,Madhya Pradesh,Sidhi,Majhauli,
India,Madhya Pradesh,Sidhi,Rampur Naikin,
India,Madhya Pradesh,Sidhi,Sihawal,
India,Madhya Pradesh,Singrauli,Chitrangi,
India,Madhya Pradesh,Singrauli,Deosar,
India,Madhya Pradesh,Singrauli,Mada,
India,Madhya Pradesh,Singrauli,Sarai,
India,Madhya Pradesh,Singrauli,Singrauli Nagar,
India,Madhya Pradesh,Singrauli,Singrauli,
India,Madhya Pradesh,Tikamgarh,Badgaon Dhasan,
India,Madhya Pradesh,Tikamgarh,Baldeogarh,
India,Madhya Pradesh,Tikamgarh,Jatara,
India,Madhya Pradesh,Tikamgarh,Khargapur,
India,Madhya Pradesh,Tikamgarh,Lidhora,
India,Madhya Pradesh,Tikamgarh,Mohangarh,
India,Madhya Pradesh,Tikamgarh,Palera,
India,Madhya Pradesh,Tikamgarh,Tikamgarh,
India,Madhya Pradesh,Ujjain,Badnagar,
India,Madhya Pradesh,Ujjain,Ghatiya,
India,Madhya Pradesh,Ujjain,Jharda,
India,Madhya Pradesh,Ujjain,Khacharod,
India,Madhya Pradesh,Ujjain,Kothi Mahal,
India,Madhya Pradesh,Ujjain,Mahidpur,
India,Madhya Pradesh,Ujjain,Makdon,
India,Madhya Pradesh,Ujjain,Nagda,
India,Madhya Pradesh,Ujjain,Tarana,
India,Madhya Pradesh,Ujjain,Ujjain Nagar,
India,Madhya Pradesh,Ujjain,Ujjain,
India,Madhya Pradesh,Umaria,Bandhogarh,
India,Madhya Pradesh,Umaria,Bilaspur,
India,Madhya Pradesh,Umaria,Chandia,
India,Madhya Pradesh,Umaria,Karkeli,
India,Madhya Pradesh,Umaria,Manpur,
India,Madhya Pradesh,Umaria,Nowrozabad,
India,Madhya Pradesh,Umaria,Pali,
India,Madhya Pradesh,Vidisha,Basoda,
India,Madhya Pradesh,Vidisha,Gulabganj,
India,Madhya Pradesh,Vidisha,Gyaraspur,
India,Madhya Pradesh,Vidisha,Kurwai,
India,Madhya Pradesh,Vidisha,Lateri,
India,Madhya Pradesh,Vidisha,Nateran,
India,Madhya Pradesh,Vidisha,Pathari,
India,Madhya Pradesh,Vidisha,Shamshabad,
India,Madhya Pradesh,Vidisha,Sironj,
India,Madhya Pradesh,Vidisha,Tyonda,
India,Madhya Pradesh,Vidisha,Vidisha Nagar,
India,Madhya Pradesh,Vidisha,Vidisha,
India,Maharashtra,Ahmednagar,Akola,
India,Maharashtra,Ahmednagar,Jamkhed,
India,Maharashtra,Ahmednagar,Karjat,
India,Maharashtra,Ahmednagar,Kopargaon,
India,Maharashtra,Ahmednagar,Nagar,
India,Maharashtra,Ahmednagar,Nevasa,
India,Maharashtra,Ahmednagar,Parner,
India,Maharashtra,Ahmednagar,Pathardi,
India,Maharashtra,Ahmednagar,Rahta,
India,Maharashtra,Ahmednagar,Rahuri,
India,Maharashtra,Ahmednagar,Sangamner,
India,Maharashtra,Ahmednagar,Shevgaon,
India,Maharashtra,Ahmednagar,Shrigonda,
India,Maharashtra,Ahmednagar,Shrirampur,
India,Maharashtra,Akola,Akola,
India,Maharashtra,Akola,Akot,
India,Maharashtra,Akola,Balapur,
India,Maharashtra,Akola,Barshitakli,
India,Maharashtra,Akola,Murtijapur,
India,Maharashtra,Akola,Patur,
India,Maharashtra,Akola,Telhara,
India,Maharashtra,Amravati,Achalpur,
India,Maharashtra,Amravati,Amravati,
India,Maharashtra,Amravati,Anjangaon Surji,
India,Maharashtra,Amravati,Bhatkuli,
India,Maharashtra,Amravati,Chandur Railway,
India,Maharashtra,Amravati,Chandurbazar,
India,Maharashtra,Amravati,Chikhaldara,
India,Maharashtra,Amravati,Daryapur,
India,Maharashtra,Amravati,Dhamangaon Railway,
India,Maharashtra,Amravati,Dharni,
India,Maharashtra,Amravati,Morshi,
India,Maharashtra,Amravati,Nandgaon-khandeshwar,
India,Maharashtra,Amravati,Teosa,
India,Maharashtra,Amravati,Warud,
India,Maharashtra,Aurangabad,Aurangabad,
India,Maharashtra,Aurangabad,Gangapur,
India,Maharashtra,Aurangabad,Kannad,
India,Maharashtra,Aurangabad,Khuldabad,
India,Maharashtra,Aurangabad,Paithan,
India,Maharashtra,Aurangabad,Phulambri,
India,Maharashtra,Aurangabad,Sillod,
India,Maharashtra,Aurangabad,Soegaon,
India,Maharashtra,Aurangabad,Vaijapur,
India,Maharashtra,Beed,Ambejogai,
India,Maharashtra,Beed,Ashti,
India,Maharashtra,Beed,Bid,
India,Maharashtra,Beed,Dharur,
India,Maharashtra,Beed,Georai,
India,Maharashtra,Beed,Kaij,
India,Maharashtra,Beed,Manjlegaon,
India,Maharashtra,Beed,Parli,
India,Maharashtra,Beed,Patoda,
India,Maharashtra,Beed,Shirur (Kasar),
India,Maharashtra,Beed,Wadwani,
India,Maharashtra,Bhandara,Bhandara,
India,Maharashtra,Bhandara,Lakhandur,
India,Maharashtra,Bhandara,Lakhani,
India,Maharashtra,Bhandara,Mohadi,
India,Maharashtra,Bhandara,Pauni,
India,Maharashtra,Bhandara,Sakoli,
India,Maharashtra,Bhandara,Tumsar,
India,Maharashtra,Buldhana,Buldana,
India,Maharashtra,Buldhana,Chikhli,
India,Maharashtra,Buldhana,Deolgaon Raja,
India,Maharashtra,Buldhana,Jalgaon (Jamod),
India,Maharashtra,Buldhana,Khamgaon,
India,Maharashtra,Buldhana,Lonar,
India,Maharashtra,Buldhana,Malkapur,
India,Maharashtra,Buldhana,Mehkar,
India,Maharashtra,Buldhana,Motala,
India,Maharashtra,Buldhana,Nandura,
India,Maharashtra,Buldhana,Sangrampur,
India,Maharashtra,Buldhana,Shegaon,
India,Maharashtra,Buldhana,Sindkhed Raja,
India,Maharashtra,Chandrapur,Ballarpur,
India,Maharashtra,Chandrapur,Bhadravati,
India,Maharashtra,Chandrapur,Brahmapuri,
India,Maharashtra,Chandrapur,Chandrapur,
India,Maharashtra,Chandrapur,Chimur,
India,Maharashtra,Chandrapur,Gondpipri,
India,Maharashtra,Chandrapur,Jiwati,
India,Maharashtra,Chandrapur,Korpana,
India,Maharashtra,Chandrapur,Mul,
India,Maharashtra,Chandrapur,Nagbhir,
India,Maharashtra,Chandrapur,Pombhurna,
India,Maharashtra,Chandrapur,Rajura,
India,Maharashtra,Chandrapur,Sawali,
India,Maharashtra,Chandrapur,Sindewahi,
India,Maharashtra,Chandrapur,Warora,
India,Maharashtra,Dhule,Dhule,
India,Maharashtra,Dhule,Sakri,
India,Maharashtra,Dhule,Shirpur,
India,Maharashtra,Dhule,Sindkhede,
India,Maharashtra,Gadchiroli,Aheri,
India,Maharashtra,Gadchiroli,Armori,
India,Maharashtra,Gadchiroli,Bhamragad,
India,Maharashtra,Gadchiroli,Chamorshi,
India,Maharashtra,Gadchiroli,Desaiganj (Vadasa),
India,Maharashtra,Gadchiroli,Dhanora,
India,Maharashtra,Gadchiroli,Etapalli,
India,Maharashtra,Gadchiroli,Gadchiroli,
India,Maharashtra,Gadchiroli,Korchi,
India,Maharashtra,Gadchiroli,Kurkheda,
India,Maharashtra,Gadchiroli,Mulchera,
India,Maharashtra,Gadchiroli,Sironcha,
India,Maharashtra,Gondia,Amgaon,
India,Maharashtra,Gondia,Arjuni Morgaon,
India,Maharashtra,Gondia,Deori,
India,Maharashtra,Gondia,Gondiya,
India,Maharashtra,Gondia,Goregaon,
India,Maharashtra,Gondia,Sadak-arjuni,
India,Maharashtra,Gondia,Salekasa,
India,Maharashtra,Gondia,Tirora,
India,Maharashtra,Hingoli,Aundha (Nagnath),
India,Maharashtra,Hingoli,Basmath,
India,Maharashtra,Hingoli,Hingoli,
India,Maharashtra,Hingoli,Kalamnuri,
India,Maharashtra,Hingoli,Sengaon,
India,Maharashtra,Jalgaon,Amalner,
India,Maharashtra,Jalgaon,Bhadgaon,
India,Maharashtra,Jalgaon,Bhusawal,
India,Maharashtra,Jalgaon,Bodvad,
India,Maharashtra,Jalgaon,Chalisgaon,
India,Maharashtra,Jalgaon,Chopda,
India,Maharashtra,Jalgaon,Dharangaon,
India,Maharashtra,Jalgaon,Erandol,
India,Maharashtra,Jalgaon,Jalgaon,
India,Maharashtra,Jalgaon,Jamner,
India,Maharashtra,Jalgaon,Muktainagar (Edlabad),
India,Maharashtra,Jalgaon,Pachora,
India,Maharashtra,Jalgaon,Parola,
India,Maharashtra,Jalgaon,Raver,
India,Maharashtra,Jalgaon,Yawal,
India,Maharashtra,Jalna,Ambad,
India,Maharashtra,Jalna,Badnapur,
India,Maharashtra,Jalna,Bhokardan,
India,Maharashtra,Jalna,Ghansawangi,
India,Maharashtra,Jalna,Jafferabad,
India,Maharashtra,Jalna,Jalna,
India,Maharashtra,Jalna,Mantha,
India,Maharashtra,Jalna,Partur,
India,Maharashtra,Kolhapur,Ajra,
India,Maharashtra,Kolhapur,Bavda,
India,Maharashtra,Kolhapur,Bhudargad,
India,Maharashtra,Kolhapur,Chandgad,
India,Maharashtra,Kolhapur,Gadhinglaj,
India,Maharashtra,Kolhapur,Hatkanangle,
India,Maharashtra,Kolhapur,Kagal,
India,Maharashtra,Kolhapur,Karvir,
India,Maharashtra,Kolhapur,Panhala,
India,Maharashtra,Kolhapur,Radhanagari,
India,Maharashtra,Kolhapur,Shahuwadi,
India,Maharashtra,Kolhapur,Shirol,
India,Maharashtra,Latur,Ahmadpur,
India,Maharashtra,Latur,Ausa,
India,Maharashtra,Latur,Chakur,
India,Maharashtra,Latur,Deoni,
India,Maharashtra,Latur,Jalkot,
India,Maharashtra,Latur,Latur,
India,Maharashtra,Latur,Nilanga,
India,Maharashtra,Latur,Renapur,
India,Maharashtra,Latur,Shirur-anantpal,
India,Maharashtra,Latur,Udgir,
India,Maharashtra,Nagpur,Bhiwapur,
India,Maharashtra,Nagpur,Hingna,
India,Maharashtra,Nagpur,Kalameshwar,
India,Maharashtra,Nagpur,Kamptee,
India,Maharashtra,Nagpur,Katol,
India,Maharashtra,Nagpur,Kuhi,
India,Maharashtra,Nagpur,Mauda,
India,Maharashtra,Nagpur,Nagpur (Rural),
India,Maharashtra,Nagpur,Nagpur (Urban),
India,Maharashtra,Nagpur,Narkhed,
India,Maharashtra,Nagpur,Parseoni,
India,Maharashtra,Nagpur,Ramtek,
India,Maharashtra,Nagpur,Savner,
India,Maharashtra,Nagpur,Umred,
India,Maharashtra,Nanded,Ardhapur,
India,Maharashtra,Nanded,Bhokar,
India,Maharashtra,Nanded,Biloli,
India,Maharashtra,Nanded,Deglur,
India,Maharashtra,Nanded,Dharmabad,
India,Maharashtra,Nanded,Hadgaon,
India,Maharashtra,Nanded,Himayatnagar,
India,Maharashtra,Nanded,Kandhar,
India,Maharashtra,Nanded,Kinwat,
India,Maharashtra,Nanded,Loha,
India,Maharashtra,Nanded,Mahoor,
India,Maharashtra,Nanded,Mudkhed,
India,Maharashtra,Nanded,Mukhed,
India,Maharashtra,Nanded,Naigaon (Khairgaon),
India,Maharashtra,Nanded,Nanded,
India,Maharashtra,Nanded,Umri,
India,Maharashtra,Nandurbar,Akkalkuwa,
India,Maharashtra,Nandurbar,Akrani,
India,Maharashtra,Nandurbar,Nandurbar,
India,Maharashtra,Nandurbar,Nawapur,
India,Maharashtra,Nandurbar,Shahade,
India,Maharashtra,Nandurbar,Talode,
India,Maharashtra,Nashik,Baglan,
India,Maharashtra,Nashik,Chandvad,
India,Maharashtra,Nashik,Deola,
India,Maharashtra,Nashik,Dindori,
India,Maharashtra,Nashik,Igatpuri,
India,Maharashtra,Nashik,Kalwan,
India,Maharashtra,Nashik,Malegaon,
India,Maharashtra,Nashik,Nandgaon,
India,Maharashtra,Nashik,Nashik,
India,Maharashtra,Nashik,Niphad,
India,Maharashtra,Nashik,Peth,
India,Maharashtra,Nashik,Sinnar,
India,Maharashtra,Nashik,Surgana,
India,Maharashtra,Nashik,Trimbakeshwar,
India,Maharashtra,Nashik,Yevla,
India,Maharashtra,Osmanabad,Bhum,
India,Maharashtra,Osmanabad,Kalamb,
India,Maharashtra,Osmanabad,Lohara,
India,Maharashtra,Osmanabad,Osmanabad,
India,Maharashtra,Osmanabad,Paranda,
India,Maharashtra,Osmanabad,Tuljapur,
India,Maharashtra,Osmanabad,Umarga,
India,Maharashtra,Osmanabad,Washi,
India,Maharashtra,Palghar,Dahanu,
India,Maharashtra,Palghar,Jawhar,
India,Maharashtra,Palghar,Mokhada,
India,Maharashtra,Palghar,Palghar,
India,Maharashtra,Palghar,Talasari,
India,Maharashtra,Palghar,Vada,
India,Maharashtra,Palghar,Vasai,
India,Maharashtra,Palghar,Vikramgad,
India,Maharashtra,Parbhani,Gangakhed,
India,Maharashtra,Parbhani,Jintur,
India,Maharashtra,Parbhani,Manwath,
India,Maharashtra,Parbhani,Palam,
India,Maharashtra,Parbhani,Parbhani,
India,Maharashtra,Parbhani,Pathri,
India,Maharashtra,Parbhani,Purna,
India,Maharashtra,Parbhani,Sailu,
India,Maharashtra,Parbhani,Sonpeth,
India,Maharashtra,Pune,Ambegaon,
India,Maharashtra,Pune,Baramati,
India,Maharashtra,Pune,Bhor,
India,Maharashtra,Pune,Daund,
India,Maharashtra,Pune,Haveli,
India,Maharashtra,Pune,Indapur,
India,Maharashtra,Pune,Junnar,
India,Maharashtra,Pune,Khed,
India,Maharashtra,Pune,Mawal,
India,Maharashtra,Pune,Mulshi,
India,Maharashtra,Pune,Pune City,
India,Maharashtra,Pune,Purandhar,
India,Maharashtra,Pune,Shirur,
India,Maharashtra,Pune,Velhe,
India,Maharashtra,Raigad,Alibag,
India,Maharashtra,Raigad,Karjat,
India,Maharashtra,Raigad,Khalapur,
India,Maharashtra,Raigad,Mahad,
India,Maharashtra,Raigad,Mangaon,
India,Maharashtra,Raigad,Mhasla,
India,Maharashtra,Raigad,Murud,
India,Maharashtra,Raigad,Panvel,
India,Maharashtra,Raigad,Pen,
India,Maharashtra,Raigad,Poladpur,
India,Maharashtra,Raigad,Roha,
India,Maharashtra,Raigad,Shrivardhan,
India,Maharashtra,Raigad,Sudhagad,
India,Maharashtra,Raigad,Tala,
India,Maharashtra,Raigad,Uran,
India,Maharashtra,Ratnagiri,Chiplun,
India,Maharashtra,Ratnagiri,Dapoli,
India,Maharashtra,Ratnagiri,Guhagar,
India,Maharashtra,Ratnagiri,Khed,
India,Maharashtra,Ratnagiri,Lanja,
India,Maharashtra,Ratnagiri,Mandangad,
India,Maharashtra,Ratnagiri,Rajapur,
India,Maharashtra,Ratnagiri,Ratnagiri,
India,Maharashtra,Ratnagiri,Sangameshwar,
India,Maharashtra,Sangli,Atpadi,
India,Maharashtra,Sangli,Jat,
India,Maharashtra,Sangli,Kadegaon,
India,Maharashtra,Sangli,Kavathemahankal,
India,Maharashtra,Sangli,Khanapur,
India,Maharashtra,Sangli,Miraj,
India,Maharashtra,Sangli,Palus,
India,Maharashtra,Sangli,Shirala,
India,Maharashtra,Sangli,Tasgaon,
India,Maharashtra,Sangli,Walwa,
India,Maharashtra,Satara,Jaoli,
India,Maharashtra,Satara,Karad,
India,Maharashtra,Satara,Khandala,
India,Maharashtra,Satara,Khatav,
India,Maharashtra,Satara,Koregaon,
India,Maharashtra,Satara,Mahabaleshwar,
India,Maharashtra,Satara,Man,
India,Maharashtra,Satara,Patan,
India,Maharashtra,Satara,Phaltan,
India,Maharashtra,Satara,Satara,
India,Maharashtra,Satara,Wai,
India,Maharashtra,Sindhudurg,Devgad,
India,Maharashtra,Sindhudurg,Dodamarg,
India,Maharashtra,Sindhudurg,Kankavli,
India,Maharashtra,Sindhudurg,Kudal,
India,Maharashtra,Sindhudurg,Malwan,
India,Maharashtra,Sindhudurg,Sawantwadi,
India,Maharashtra,Sindhudurg,Vaibhavvadi,
India,Maharashtra,Sindhudurg,Vengurla,
India,Maharashtra,Solapur,Akkalkot,
India,Maharashtra,Solapur,Barshi,
India,Maharashtra,Solapur,Karmala,
India,Maharashtra,Solapur,Madha,
India,Maharashtra,Solapur,Malshiras,
India,Maharashtra,Solapur,Mangalvedhe,
India,Maharashtra,Solapur,Mohol,
India,Maharashtra,Solapur,Pandharpur,
India,Maharashtra,Solapur,Sangole,
India,Maharashtra,Solapur,Solapur North,
India,Maharashtra,Solapur,Solapur South,
India,Maharashtra,Thane,Ambarnath,
India,Maharashtra,Thane,Bhiwandi,
India,Maharashtra,Thane,Kalyan,
India,Maharashtra,Thane,Murbad,
India,Maharashtra,Thane,Shahapur,
India,Maharashtra,Thane,Thane,
India,Maharashtra,Thane,Ulhasnagar,
India,Maharashtra,Wardha,Arvi,
India,Maharashtra,Wardha,Ashti,
India,Maharashtra,Wardha,Deoli,
India,Maharashtra,Wardha,Hinganghat,
India,Maharashtra,Wardha,Karanja,
India,Maharashtra,Wardha,Samudrapur,
India,Maharashtra,Wardha,Seloo,
India,Maharashtra,Wardha,Wardha,
India,Maharashtra,Washim,Karanja,
India,Maharashtra,Washim,Malegaon,
India,Maharashtra,Washim,Mangrulpir,
India,Maharashtra,Washim,Manora,
India,Maharashtra,Washim,Risod,
India,Maharashtra,Washim,Washim,
India,Maharashtra,Yavatmal,Arni,
India,Maharashtra,Yavatmal,Babulgaon,
India,Maharashtra,Yavatmal,Darwha,
India,Maharashtra,Yavatmal,Digras,
India,Maharashtra,Yavatmal,Ghatanji,
India,Maharashtra,Yavatmal,Kalamb,
India,Maharashtra,Yavatmal,Kelapur,
India,Maharashtra,Yavatmal,Mahagaon,
India,Maharashtra,Yavatmal,Maregaon,
India,Maharashtra,Yavatmal,Ner,
India,Maharashtra,Yavatmal,Pusad,
India,Maharashtra,Yavatmal,Ralegaon,
India,Maharashtra,Yavatmal,Umarkhed,
India,Maharashtra,Yavatmal,Wani,
India,Maharashtra,Yavatmal,Yavatmal,
India,Maharashtra,Yavatmal,Zari-jamani,
India,Manipur,Bishnupur,Bishnupur,
India,Manipur,Bishnupur,Moirang,
India,Manipur,Bishnupur,Nambol,
India,Manipur,Chandel,Chakpikarong,
India,Manipur,Chandel,Chandel,
India,Manipur,Chandel,Khengjoy,
India,Manipur,Churachandpur,Churachandpur,
India,Manipur,Churachandpur,Henglep,
India,Manipur,Churachandpur,Kangvai,
India,Manipur,Churachandpur,Mualnuam,
India,Manipur,Churachandpur,Saikot,
India,Manipur,Churachandpur,Samulamlan,
India,Manipur,Churachandpur,Sangaikot,
India,Manipur,Churachandpur,Singngat,
